,Code,Measure,Gender,Race,Race_type,Location,Location_type,Income,Income_type,Time,Time_type,Value
3,M_P8SCORE_AVG,Progress 8,Male,Traveller of Irish heritage,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-1.32
4,M_P8SCORE_AVG,Progress 8,Male,Gypsy/Roma,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.75
5,M_P8SCORE_AVG,Progress 8,Male,Any other white background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.27
6,M_P8SCORE_AVG,Progress 8,Male,MIXED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,-0.19
7,M_P8SCORE_AVG,Progress 8,Male,White and Black Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.44
8,M_P8SCORE_AVG,Progress 8,Male,White and Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.14
9,M_P8SCORE_AVG,Progress 8,Male,White and Asian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.02
10,M_P8SCORE_AVG,Progress 8,Male,Any other mixed background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.06
11,M_P8SCORE_AVG,Progress 8,Male,ASIAN,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,0.17
12,M_P8SCORE_AVG,Progress 8,Male,Indian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.35
13,M_P8SCORE_AVG,Progress 8,Male,Pakistani,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.03
14,M_P8SCORE_AVG,Progress 8,Male,Bangladeshi,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.18
15,M_P8SCORE_AVG,Progress 8,Male,Chinese,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.56
16,M_P8SCORE_AVG,Progress 8,Male,Any other Asian background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.35
17,M_P8SCORE_AVG,Progress 8,Male,BLACK,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,-0.01
18,M_P8SCORE_AVG,Progress 8,Male,Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.35
19,M_P8SCORE_AVG,Progress 8,Male,Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.17
20,M_P8SCORE_AVG,Progress 8,Male,Any other black background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.12
21,M_P8SCORE_AVG,Progress 8,Male,Other,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.35
22,M_P8SCORE_AVG,Progress 8,Male,Unclassified,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.44
23,M_P8SCORE_AVG,Progress 8,Male,CHINESE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,0.56
24,M_P8SCORE_AVG,Progress 8,Male,OTHER,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,0.35
25,M_P8SCORE_AVG,Progress 8,Male,NONCLASSIFIED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,-0.44
26,M_P8SCORE_AVG,Progress 8,Male,All pupils,ALL,England,Country,All,FSM,2015-16,Academic Year,-0.17
0,M_P8CILOW,Progress 8 - Lower bound,Male,WHITE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,-0.23
1,M_P8CILOW,Progress 8 - Lower bound,Male,White British,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.25
2,M_P8CILOW,Progress 8 - Lower bound,Male,White Irish,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.15
3,M_P8CILOW,Progress 8 - Lower bound,Male,Traveller of Irish heritage,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-1.59
4,M_P8CILOW,Progress 8 - Lower bound,Male,Gypsy/Roma,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.86
5,M_P8CILOW,Progress 8 - Lower bound,Male,Any other white background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.25
6,M_P8CILOW,Progress 8 - Lower bound,Male,MIXED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,-0.21
7,M_P8CILOW,Progress 8 - Lower bound,Male,White and Black Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.47
8,M_P8CILOW,Progress 8 - Lower bound,Male,White and Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.2
9,M_P8CILOW,Progress 8 - Lower bound,Male,White and Asian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.06
10,M_P8CILOW,Progress 8 - Lower bound,Male,Any other mixed background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.1
11,M_P8CILOW,Progress 8 - Lower bound,Male,ASIAN,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,0.16
12,M_P8CILOW,Progress 8 - Lower bound,Male,Indian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.32
13,M_P8CILOW,Progress 8 - Lower bound,Male,Pakistani,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.05
14,M_P8CILOW,Progress 8 - Lower bound,Male,Bangladeshi,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.15
15,M_P8CILOW,Progress 8 - Lower bound,Male,Chinese,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.49
16,M_P8CILOW,Progress 8 - Lower bound,Male,Any other Asian background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.32
17,M_P8CILOW,Progress 8 - Lower bound,Male,BLACK,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,-0.03
18,M_P8CILOW,Progress 8 - Lower bound,Male,Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.38
19,M_P8CILOW,Progress 8 - Lower bound,Male,Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.14
20,M_P8CILOW,Progress 8 - Lower bound,Male,Any other black background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.18
21,M_P8CILOW,Progress 8 - Lower bound,Male,Other,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.32
22,M_P8CILOW,Progress 8 - Lower bound,Male,Unclassified,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.48
23,M_P8CILOW,Progress 8 - Lower bound,Male,CHINESE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,0.49
24,M_P8CILOW,Progress 8 - Lower bound,Male,OTHER,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,0.32
25,M_P8CILOW,Progress 8 - Lower bound,Male,NONCLASSIFIED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,-0.48
26,M_P8CILOW,Progress 8 - Lower bound,Male,All pupils,ALL,England,Country,All,FSM,2015-16,Academic Year,-0.17
0,M_P8CIHI,Progress 8 - Upper bound,Male,WHITE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,-0.22
1,M_P8CIHI,Progress 8 - Upper bound,Male,White British,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.24
2,M_P8CIHI,Progress 8 - Upper bound,Male,White Irish,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.01
3,M_P8CIHI,Progress 8 - Upper bound,Male,Traveller of Irish heritage,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-1.06
4,M_P8CIHI,Progress 8 - Upper bound,Male,Gypsy/Roma,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.63
5,M_P8CIHI,Progress 8 - Upper bound,Male,Any other white background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.29
6,M_P8CIHI,Progress 8 - Upper bound,Male,MIXED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,-0.17
7,M_P8CIHI,Progress 8 - Upper bound,Male,White and Black Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.4
8,M_P8CIHI,Progress 8 - Upper bound,Male,White and Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.08
9,M_P8CIHI,Progress 8 - Upper bound,Male,White and Asian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.02
10,M_P8CIHI,Progress 8 - Upper bound,Male,Any other mixed background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.03
11,M_P8CIHI,Progress 8 - Upper bound,Male,ASIAN,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,0.18
12,M_P8CIHI,Progress 8 - Upper bound,Male,Indian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.38
13,M_P8CIHI,Progress 8 - Upper bound,Male,Pakistani,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.0
14,M_P8CIHI,Progress 8 - Upper bound,Male,Bangladeshi,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.21
15,M_P8CIHI,Progress 8 - Upper bound,Male,Chinese,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.63
16,M_P8CIHI,Progress 8 - Upper bound,Male,Any other Asian background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.39
17,M_P8CIHI,Progress 8 - Upper bound,Male,BLACK,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,0.01
18,M_P8CIHI,Progress 8 - Upper bound,Male,Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.31
19,M_P8CIHI,Progress 8 - Upper bound,Male,Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.19
20,M_P8CIHI,Progress 8 - Upper bound,Male,Any other black background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.07
21,M_P8CIHI,Progress 8 - Upper bound,Male,Other,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.39
22,M_P8CIHI,Progress 8 - Upper bound,Male,Unclassified,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-0.4
23,M_P8CIHI,Progress 8 - Upper bound,Male,CHINESE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,0.63
24,M_P8CIHI,Progress 8 - Upper bound,Male,OTHER,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,0.39
25,M_P8CIHI,Progress 8 - Upper bound,Male,NONCLASSIFIED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,-0.4
26,M_P8CIHI,Progress 8 - Upper bound,Male,All pupils,ALL,England,Country,All,FSM,2015-16,Academic Year,-0.16
0,M_NOT_L2BASICS,%age did not achieve English and Maths A*-C,Male,WHITE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,41.1
1,M_NOT_L2BASICS,%age did not achieve English and Maths A*-C,Male,White British,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,40.7
2,M_NOT_L2BASICS,%age did not achieve English and Maths A*-C,Male,White Irish,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,31.0
3,M_NOT_L2BASICS,%age did not achieve English and Maths A*-C,Male,Traveller of Irish heritage,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,82.1
4,M_NOT_L2BASICS,%age did not achieve English and Maths A*-C,Male,Gypsy/Roma,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,91.2
5,M_NOT_L2BASICS,%age did not achieve English and Maths A*-C,Male,Any other white background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,45.3
6,M_NOT_L2BASICS,%age did not achieve English and Maths A*-C,Male,MIXED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,41.6
7,M_NOT_L2BASICS,%age did not achieve English and Maths A*-C,Male,White and Black Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,51.5
8,M_NOT_L2BASICS,%age did not achieve English and Maths A*-C,Male,White and Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,42.9
9,M_NOT_L2BASICS,%age did not achieve English and Maths A*-C,Male,White and Asian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,31.9
10,M_NOT_L2BASICS,%age did not achieve English and Maths A*-C,Male,Any other mixed background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,38.5
11,M_NOT_L2BASICS,%age did not achieve English and Maths A*-C,Male,ASIAN,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,36.0
12,M_NOT_L2BASICS,%age did not achieve English and Maths A*-C,Male,Indian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,25.7
13,M_NOT_L2BASICS,%age did not achieve English and Maths A*-C,Male,Pakistani,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,45.1
14,M_NOT_L2BASICS,%age did not achieve English and Maths A*-C,Male,Bangladeshi,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,34.8
15,M_NOT_L2BASICS,%age did not achieve English and Maths A*-C,Male,Chinese,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,22.2
16,M_NOT_L2BASICS,%age did not achieve English and Maths A*-C,Male,Any other Asian background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,32.2
17,M_NOT_L2BASICS,%age did not achieve English and Maths A*-C,Male,BLACK,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,46.6
18,M_NOT_L2BASICS,%age did not achieve English and Maths A*-C,Male,Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,56.5
19,M_NOT_L2BASICS,%age did not achieve English and Maths A*-C,Male,Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,41.7
20,M_NOT_L2BASICS,%age did not achieve English and Maths A*-C,Male,Any other black background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,51.4
21,M_NOT_L2BASICS,%age did not achieve English and Maths A*-C,Male,Other,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,42.0
22,M_NOT_L2BASICS,%age did not achieve English and Maths A*-C,Male,Unclassified,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,52.4
23,M_NOT_L2BASICS,%age did not achieve English and Maths A*-C,Male,CHINESE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,22.2
24,M_NOT_L2BASICS,%age did not achieve English and Maths A*-C,Male,OTHER,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,42.0
25,M_NOT_L2BASICS,%age did not achieve English and Maths A*-C,Male,NONCLASSIFIED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,52.4
26,M_NOT_L2BASICS,%age did not achieve English and Maths A*-C,Male,All pupils,ALL,England,Country,All,FSM,2015-16,Academic Year,41.0
0,M_L2BASICS,%age achieved English and Maths A*-C,Male,WHITE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,58.9
1,M_L2BASICS,%age achieved English and Maths A*-C,Male,White British,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,59.3
2,M_L2BASICS,%age achieved English and Maths A*-C,Male,White Irish,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,69.0
3,M_L2BASICS,%age achieved English and Maths A*-C,Male,Traveller of Irish heritage,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,17.9
4,M_L2BASICS,%age achieved English and Maths A*-C,Male,Gypsy/Roma,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,8.8
5,M_L2BASICS,%age achieved English and Maths A*-C,Male,Any other white background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,54.7
6,M_L2BASICS,%age achieved English and Maths A*-C,Male,MIXED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,58.4
7,M_L2BASICS,%age achieved English and Maths A*-C,Male,White and Black Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,48.5
8,M_L2BASICS,%age achieved English and Maths A*-C,Male,White and Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,57.1
9,M_L2BASICS,%age achieved English and Maths A*-C,Male,White and Asian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,68.1
10,M_L2BASICS,%age achieved English and Maths A*-C,Male,Any other mixed background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,61.5
11,M_L2BASICS,%age achieved English and Maths A*-C,Male,ASIAN,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,64.0
12,M_L2BASICS,%age achieved English and Maths A*-C,Male,Indian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,74.3
13,M_L2BASICS,%age achieved English and Maths A*-C,Male,Pakistani,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,54.9
14,M_L2BASICS,%age achieved English and Maths A*-C,Male,Bangladeshi,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,65.2
15,M_L2BASICS,%age achieved English and Maths A*-C,Male,Chinese,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,77.8
16,M_L2BASICS,%age achieved English and Maths A*-C,Male,Any other Asian background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,67.8
17,M_L2BASICS,%age achieved English and Maths A*-C,Male,BLACK,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,53.4
18,M_L2BASICS,%age achieved English and Maths A*-C,Male,Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,43.5
19,M_L2BASICS,%age achieved English and Maths A*-C,Male,Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,58.3
20,M_L2BASICS,%age achieved English and Maths A*-C,Male,Any other black background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,48.6
21,M_L2BASICS,%age achieved English and Maths A*-C,Male,Other,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,58.0
22,M_L2BASICS,%age achieved English and Maths A*-C,Male,Unclassified,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,47.6
23,M_L2BASICS,%age achieved English and Maths A*-C,Male,CHINESE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,77.8
24,M_L2BASICS,%age achieved English and Maths A*-C,Male,OTHER,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,58.0
25,M_L2BASICS,%age achieved English and Maths A*-C,Male,NONCLASSIFIED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,47.6
26,M_L2BASICS,%age achieved English and Maths A*-C,Male,All pupils,ALL,England,Country,All,FSM,2015-16,Academic Year,59.0
0,M_NOT_EBACC_E,%age not entered for English Baccalaureate,Male,WHITE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,66.9
1,M_NOT_EBACC_E,%age not entered for English Baccalaureate,Male,White British,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,67.3
2,M_NOT_EBACC_E,%age not entered for English Baccalaureate,Male,White Irish,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,55.6
3,M_NOT_EBACC_E,%age not entered for English Baccalaureate,Male,Traveller of Irish heritage,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,92.5
4,M_NOT_EBACC_E,%age not entered for English Baccalaureate,Male,Gypsy/Roma,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,95.7
5,M_NOT_EBACC_E,%age not entered for English Baccalaureate,Male,Any other white background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,59.4
6,M_NOT_EBACC_E,%age not entered for English Baccalaureate,Male,MIXED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,62.7
7,M_NOT_EBACC_E,%age not entered for English Baccalaureate,Male,White and Black Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,72.2
8,M_NOT_EBACC_E,%age not entered for English Baccalaureate,Male,White and Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,63.2
9,M_NOT_EBACC_E,%age not entered for English Baccalaureate,Male,White and Asian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,55.9
10,M_NOT_EBACC_E,%age not entered for English Baccalaureate,Male,Any other mixed background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,58.4
11,M_NOT_EBACC_E,%age not entered for English Baccalaureate,Male,ASIAN,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,59.1
12,M_NOT_EBACC_E,%age not entered for English Baccalaureate,Male,Indian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,50.3
13,M_NOT_EBACC_E,%age not entered for English Baccalaureate,Male,Pakistani,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,67.7
14,M_NOT_EBACC_E,%age not entered for English Baccalaureate,Male,Bangladeshi,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,59.3
15,M_NOT_EBACC_E,%age not entered for English Baccalaureate,Male,Chinese,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,44.1
16,M_NOT_EBACC_E,%age not entered for English Baccalaureate,Male,Any other Asian background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,53.0
17,M_NOT_EBACC_E,%age not entered for English Baccalaureate,Male,BLACK,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,64.2
18,M_NOT_EBACC_E,%age not entered for English Baccalaureate,Male,Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,71.8
19,M_NOT_EBACC_E,%age not entered for English Baccalaureate,Male,Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,60.3
20,M_NOT_EBACC_E,%age not entered for English Baccalaureate,Male,Any other black background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,68.1
21,M_NOT_EBACC_E,%age not entered for English Baccalaureate,Male,Other,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,56.7
22,M_NOT_EBACC_E,%age not entered for English Baccalaureate,Male,Unclassified,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,71.5
23,M_NOT_EBACC_E,%age not entered for English Baccalaureate,Male,CHINESE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,44.1
24,M_NOT_EBACC_E,%age not entered for English Baccalaureate,Male,OTHER,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,56.7
